PROP_NUM,GAME_TITLE,MONTH,COIN_IN,HANDLE_PULLS,ASSET_COUNT
22,3211,6,72510,81470,30
10,1799,11,498020,432890,300
8,3144,8,85680,81790,155
20,622,5,53340,35880,93
10,1766,8,73910,50490,93
8,1667,7,204590,252580,124
10,2054,7,807450,750660,651
8,1460,4,62910,75910,60
14,3265,12,48510,39200,222
21,974,8,263790,124540,217
10,2924,8,32860,11540,31
10,658,3,41780,16810,93
8,2798,10,39410,43000,31
10,1660,3,171660,143440,124
20,303,1,46860,24270,18
10,2246,6,210090,146240,120
16,2037,6,47750,41840,90
10,608,1,75670,62280,30
20,748,4,103420,83320,90
8,3150,2,43150,46330,56
16,2365,12,30940,24610,31
21,3007,7,12760,13970,45
8,1402,3,56130,38880,31
10,3184,2,136420,117080,252
10,3048,6,44120,29690,30
21,2849,5,659830,512590,155
10,1518,9,74100,65510,30
10,2380,2,130650,87930,56
14,3024,12,-7220,26860,62
10,3056,11,894090,58790,240
20,1977,11,81620,44960,30
21,865,9,162380,124390,90
20,961,2,83690,108640,28
21,1768,7,32250,60230,31
20,3155,1,30520,7550,12
10,1520,9,961150,226250,120
20,2410,10,192440,274100,134
10,2592,12,9275800,1897300,1085
10,1474,5,28140,11810,31
22,426,1,4430,1280,3
10,8,4,88150,41490,60
10,3122,5,122960,87620,62
20,380,9,126380,14130,30
21,3057,11,30180,32480,60
20,836,10,30780,10430,30
20,2528,8,200770,109420,127
10,2773,10,64430,12910,62
8,3195,2,170510,63700,252
10,3165,10,47500,33630,31
20,2373,3,327440,179430,93
20,2515,11,63090,82500,30
10,1439,7,319580,236260,248
10,3207,5,17580,8810,13
22,3248,4,33330,26540,30
20,1667,3,121350,95140,62
20,2748,6,1686600,617300,450
21,1493,10,300290,112220,62
10,982,8,738470,431920,403
22,1932,12,37670,36960,62
10,542,7,85060,62830,60
20,2169,1,19340,12240,8
14,1696,9,62180,35800,60
10,3320,2,867970,783020,728
21,827,1,85770,39850,25
8,2882,1,97250,129210,31
20,2181,3,479530,338170,124
20,2795,3,8393140,1055610,310
10,925,5,62120,36110,31
8,3322,12,256170,272330,124
21,3322,2,50530,55390,48
8,2989,1,50030,54110,62
10,266,5,37220,29650,62
20,1713,9,43440,22470,60
1,1949,10,42910,22600,31
8,1524,2,8450,10460,32
1,871,7,43480,69290,31
8,1964,10,274310,257020,186
20,543,4,159630,154660,150
10,1750,7,365280,241590,155
20,3282,9,986070,289730,240
10,520,9,316560,193170,120
8,2455,5,94490,80320,29
10,1267,9,55420,60760,30
20,1880,9,76480,36370,90
20,2407,8,95550,62050,93
10,2534,12,59700,49250,62
10,334,12,818480,501620,341
20,1774,10,48620,29110,62
10,1671,10,57310,47880,62
20,234,7,193230,167200,93
16,2742,5,35080,37740,31
21,1543,12,1399610,329570,341
8,748,12,364490,737240,124
8,2221,8,284090,260400,62
21,2127,9,46350,51970,30
8,1507,10,148840,110900,62
8,3024,9,75120,87750,60
10,2780,7,737090,83090,124
10,3034,12,54220,42800,62
20,1482,4,145170,36160,30
8,2766,10,41340,32570,62
10,420,6,428260,361990,180
14,378,9,62640,58810,120
21,1514,2,38880,33090,28
8,1876,1,24170,70630,31
22,2289,11,22810,30450,30
8,1166,8,59320,25460,31
14,2566,9,11280,33690,60
14,1563,11,49910,38840,60
10,496,4,145930,36470,30
8,2784,10,48970,49830,31
8,1081,2,106630,28250,112
20,701,4,180590,177920,60
10,64,12,2397090,1109600,682
8,399,5,198390,145060,124
8,1423,4,998720,140480,90
14,695,3,156850,32860,62
8,2423,3,5810030,2187380,2697
10,53,3,3749290,1602300,646
8,2621,6,125000,122700,90
1,163,2,22240,17040,28
10,2564,7,79670,51580,60
1,1841,2,1420260,396810,252
10,1097,2,11130,0,6
20,305,3,262740,241070,248
8,1211,1,273510,322330,155
1,1469,1,17530,8790,9
10,2965,7,264470,178800,124
10,2284,8,145940,116930,93
10,393,12,893010,269600,403
10,688,1,200740,82870,44
10,2143,6,274210,214360,210
1,953,7,68400,61120,124
8,2441,4,127590,141740,30
20,710,3,51480,6520,93
10,2458,9,54350,23320,60
10,2419,12,3552400,223790,558
16,543,3,111370,110230,93
22,49,7,97160,38930,31
20,1342,11,147970,109690,90
10,674,7,478000,358280,217
22,489,12,46130,61670,31
21,2448,5,28900,29790,62
10,934,9,239290,155430,132
8,291,4,17610,3380,90
10,1525,12,152200,102990,155
10,691,8,76010,56020,155
8,2532,4,17060,3360,16
21,1493,1,366560,193730,125
8,592,12,58780,100450,31
10,1211,1,92490,72150,60
10,2168,1,19660,13050,5
22,3010,1,5520,1800,3
20,2701,12,113010,129390,93
10,564,4,5395960,2796500,750
16,844,1,7580,2560,3
10,309,1,16760,5170,12
20,502,5,221100,85190,62
10,3034,7,55270,41240,62
8,246,1,84770,90820,62
20,1361,2,16580,4880,5
8,430,6,884260,1419880,360
10,604,2,56860,46260,28
8,288,12,305250,22550,217
10,309,5,54890,40000,62
10,63,6,1413230,736960,494
20,1691,4,397950,170640,74
20,2678,1,12320,1600,10
8,972,1,233290,188540,124
20,929,6,95690,90020,30
10,760,12,808560,496480,682
8,2160,10,36370,50050,62
10,1587,7,55090,54100,31
10,1373,8,631060,501470,868
8,634,6,577960,162340,180
8,2405,1,25410,59150,31
10,463,12,536720,70700,93
20,2710,8,87640,28580,31
10,1903,3,406190,254710,124
8,327,4,1325330,987840,480
10,2775,9,152280,97500,90
20,3166,2,18010,7200,10
1,2206,12,54300,43780,62
14,2018,7,67750,86420,62
16,982,12,109320,58980,93
8,2932,4,49200,44950,30
10,1753,6,553740,125700,150
22,2380,4,41690,39620,30
8,2160,1,38610,54940,62
8,499,12,640020,19070,62
10,2103,12,44170,30290,62
20,57,9,471880,195190,150
8,3068,8,77090,39260,62
8,761,12,79620,55730,62
8,1033,1,104780,65630,62
21,168,1,15180,16100,29
20,1116,2,180860,120120,56
20,1645,6,42340,20540,39
8,1911,12,46350,56340,93
21,64,5,132310,93730,124
14,231,8,21460,37440,31
22,2097,5,79550,80870,31
14,3279,10,19010,17460,62
8,3198,10,343650,556330,186
20,736,2,582560,429070,140
8,3138,7,40640,48970,155
20,1972,8,132730,220040,62
10,2934,4,483510,537370,360
1,2019,6,43050,34400,30
10,672,5,17590,6530,31
8,1849,2,3587650,698210,308
8,885,11,56100,57700,120
10,1021,10,730070,255270,434
1,344,7,6720,1050,2
1,1365,10,227880,71700,186
8,2162,11,152840,313660,60
8,2092,2,9340480,1740990,588
10,2074,2,111000,19580,28
1,794,10,43080,32040,31
1,697,8,56140,8690,31
10,2469,11,371110,189940,300
10,362,11,145880,159520,120
20,2589,2,169430,25070,224
16,2424,9,162150,44310,90
10,703,6,179590,87460,274
10,3309,7,981100,931400,310
20,1959,2,61720,38080,28
20,2716,7,87310,39690,62
8,1330,3,27520,19840,31
1,2146,1,7470,2010,6
1,2779,12,16340,11460,31
21,796,8,35700,12390,62
8,2776,7,123870,123740,124
8,1763,9,291030,91930,60
10,452,5,49400,32680,31
8,744,10,94810,76410,62
10,2828,2,115570,81590,51
16,208,7,5030,900,4
20,1380,1,25070,8840,5
10,707,3,166800,69380,31
10,3156,6,49920,30250,60
20,1489,12,73370,79150,31
8,2582,7,73670,12380,62
8,3108,5,43460,42270,62
20,2354,6,83300,124230,30
1,239,1,7180,2880,3
16,2804,6,49630,43870,30
20,1534,1,12520,3560,4
10,3273,10,1519120,507580,341
20,687,2,800360,263980,196
10,722,11,104960,34100,30
20,735,6,106840,52870,60
10,1366,6,71700,14730,60
1,2253,3,62180,51500,62
8,1172,9,125060,174150,60
8,1783,3,298890,382070,62
22,422,4,17630,16410,30
8,2014,2,35730,42160,56
20,844,10,35650,22930,31
10,998,2,397290,418050,252
16,2037,5,52520,38330,93
1,1276,2,64430,60520,56
20,1079,5,144890,82240,62
14,1427,8,76110,61100,248
20,2375,5,67960,56140,31
10,962,4,469480,345760,300
10,2187,11,131100,90710,75
21,2813,6,23480,21020,60
10,602,12,35750,19880,31
10,2684,8,23990,9840,31
8,433,12,377890,461440,155
10,3329,11,148050,101610,60
14,2896,12,17060,47600,62
22,1959,12,57050,42480,31
10,2156,11,148590,66150,90
22,2986,9,32490,23980,30
22,2716,10,47260,25320,62
8,142,1,106790,95390,155
20,2592,4,186050,77500,68
10,1392,10,51800,37840,62
22,1799,9,115200,108070,90
21,3026,6,13620,9690,30
10,352,3,258200,176010,93
8,2771,8,48170,58290,62
20,710,1,11220,250,15
10,2313,8,138930,114640,62
20,249,11,43270,24770,30
8,2027,11,74020,34960,96
10,1211,10,372140,332820,310
8,232,1,1920410,502560,124
21,1832,12,61430,55500,31
21,2404,2,29280,21950,28
8,2896,11,62870,52100,30
16,373,10,76570,119750,31
14,1801,10,31380,37920,62
10,1655,6,1571020,438060,270
20,47,12,350060,273180,403
8,2488,6,519830,438270,150
16,2353,8,129160,55480,31
20,2678,3,37190,21830,62
10,3165,9,52710,39430,30
10,805,1,14590,5170,10
8,531,3,74070,15860,62
8,247,5,56110,60280,62
10,2786,9,161340,110220,180
22,2311,5,122810,72600,31
10,231,7,1262130,791820,527
22,1592,4,67130,80530,30
20,49,12,810300,282710,186
10,33,5,1014840,696500,392
20,3135,1,14380,3800,6
20,1402,1,14400,2970,5
21,974,5,158850,93690,217
8,1750,6,142440,144180,60
8,3221,1,364190,312640,279
8,1677,8,89910,126350,93
20,2401,2,75070,58270,56
20,380,3,102000,12500,31
10,34,10,281270,133140,93
10,2296,12,169440,157790,62
10,1634,6,184680,162200,120
20,2427,2,60130,41740,56
21,2984,2,38520,37080,56
10,247,7,74160,47560,124
10,1134,2,217110,192100,224
20,954,7,28010,19060,28
22,47,8,78400,64410,124
20,305,10,214870,171160,248
8,2882,6,105970,131340,30
10,1408,12,572820,507900,527
16,570,11,21510,15630,30
16,3263,12,58310,46610,31
8,1634,2,157340,193930,112
22,333,7,54630,80940,62
20,3300,6,69010,47770,39
1,1850,4,157660,38930,30
14,162,3,70630,65910,62
10,1606,5,79910,58530,62
10,1518,1,20140,11990,5
16,1986,10,77230,42580,31
10,3222,9,239880,184960,180
21,575,3,60570,73260,31
8,1160,1,97780,100110,62
10,1687,5,147810,155940,62
21,1789,11,52950,67230,60
1,1429,10,36420,48440,31
21,898,12,94330,20820,31
14,883,5,37750,55000,62
10,1086,3,203600,51150,155
8,1303,3,30350,36040,31
10,2103,3,89560,65040,62
8,1633,7,89570,195710,31
10,3130,7,324910,247660,186
10,885,8,146920,121330,155
1,2471,3,113630,22670,31
14,435,5,30710,58510,62
8,638,2,64540,135030,28
10,1793,8,255330,250230,186
21,1969,3,152320,118560,62
8,290,3,92710,105300,62
10,2849,7,2220750,1462150,744
22,1715,5,62880,49360,62
8,287,7,5860,3250,31
8,1468,1,66390,56490,62
10,96,5,105200,99470,124
14,2870,8,56780,99090,62
14,501,3,139360,76180,31
10,3197,8,32360,20220,31
10,2384,2,571580,539880,569
1,3134,8,23640,17270,31
14,9,9,-27330,2090,8
14,1747,2,-31120,0,14
10,1569,5,14270,2140,16
10,2585,8,697710,178100,279
10,1443,8,75990,45370,62
10,2996,8,1571310,901150,310
14,828,10,21880,42570,124
10,1619,12,191530,25150,62
10,2175,1,34180,11360,12
20,2268,6,218210,140980,90
20,789,4,59270,45730,90
10,820,12,105770,115370,93
22,1545,9,1107520,307320,270
10,1760,9,139820,22300,90
8,3027,5,20010,24620,31
1,974,11,170810,87470,90
10,1253,1,168680,111060,56
8,710,9,65610,31950,90
10,1957,5,201750,236910,124
10,2631,8,117230,71850,93
8,1524,3,36330,40960,62
10,1899,2,269080,223350,252
10,46,3,262920,202780,93
10,3311,7,194150,172850,62
10,2410,7,194150,198180,124
20,1656,7,375960,257810,93
16,2353,6,134320,57280,30
10,1128,2,267650,70840,140
10,379,1,30710,19000,10
8,777,11,194860,262040,120
21,1677,12,40440,54370,93
20,936,11,63980,37210,120
20,2984,6,95330,71970,90
21,3047,12,1451580,360450,279
10,1093,5,89800,67290,62
1,2609,5,47590,40500,42
8,2404,3,83700,72670,31
20,550,9,149840,26670,180
20,2169,2,108330,143570,56
20,1195,6,29320,19180,30
20,2008,2,47020,75870,28
22,893,5,30380,27020,31
10,229,7,65070,38380,31
8,51,1,1003940,455770,341
20,1702,3,82440,110950,31
10,1323,6,369930,82580,300
20,1673,12,2317720,638050,465
8,2376,10,115970,135230,124
8,1718,4,80340,68000,60
22,1975,10,47490,37840,31
20,1365,2,199960,65140,168
22,2202,5,272750,220340,93
10,807,5,25980,14820,31
20,2546,10,65680,64320,62
10,2486,6,52670,40680,30
10,486,7,1910310,341580,217
1,2384,5,44340,38960,62
21,972,11,52760,45820,60
10,2630,5,197650,116760,124
10,2641,12,108290,92720,62
10,1062,3,237740,52500,93
20,136,5,169610,120470,62
20,249,5,34350,18590,31
10,1774,3,302100,214090,186
1,2062,12,114690,142560,62
10,2038,12,151950,129000,155
1,556,4,23220,30720,30
8,232,11,1681630,459620,150
20,855,9,107100,180140,60
8,1583,4,42150,52240,30
10,99,10,36620,18610,31
21,1032,2,49220,36010,56
10,43,10,178970,152980,93
8,1113,3,102900,83970,31
20,1324,8,87320,30320,93
10,2403,6,70160,44540,90
1,2692,5,22210,24860,31
8,1575,8,290730,594360,124
16,2718,7,60060,31390,31
10,1481,3,208860,49670,31
10,3282,2,773950,238920,289
8,889,3,71750,69990,31
10,2896,12,617860,544940,465
22,830,7,35300,15420,31
8,1166,9,75660,26310,30
10,3027,2,41380,20960,28
10,516,2,668100,389420,180
21,1308,6,1341510,392790,270
20,3059,2,41680,63790,28
21,3006,10,37320,32910,62
20,2765,6,73220,69870,30
22,2360,2,30810,41650,28
8,532,10,32900,32270,31
10,558,11,444990,460680,210
8,1686,11,263110,166450,60
8,1049,11,86870,103110,30
1,231,9,110180,68710,60
21,203,7,-10,0,17
10,2374,3,162480,131040,217
10,2527,2,305090,217450,140
10,1802,6,101040,71780,60
20,3172,4,61880,45350,60
14,2989,4,-2880,25450,30
8,342,1,18160,36910,31
8,2152,8,47480,61670,31
20,2203,12,231540,145330,62
20,389,4,54000,23960,20
20,2767,3,73560,80220,31
20,3010,5,143680,86960,93
20,768,1,12500,2190,10
16,2423,7,524570,391730,248
20,1108,10,184210,112390,155
16,386,10,68480,66700,93
10,1520,3,1086610,280110,124
10,1949,7,130970,106640,153
22,1592,12,78530,80420,31
10,1308,12,23967510,4496650,2630
10,453,3,408330,256970,155
21,2228,1,3850,4370,6
16,3322,12,33980,29560,32
14,1117,4,-3970,32320,60
20,2008,1,13940,7450,4
8,2522,4,27880,28760,30
8,1182,1,108590,128480,62
8,2138,2,118030,97780,56
10,466,8,59170,51910,31
10,1145,5,2073640,961050,1426
21,2491,3,125840,185390,62
10,2471,6,1124170,410210,360
20,842,1,22080,9740,10
10,622,6,121840,91540,180
8,2552,4,492300,184930,120
20,846,8,60830,30900,31
20,2727,8,127350,77560,62
10,1114,12,696210,459790,372
1,541,2,26900,21770,28
10,982,9,736740,409440,390
20,2794,8,100990,104920,62
21,1218,6,74370,70590,60
10,878,7,279280,250510,279
14,3322,7,64260,97890,124
20,1195,11,29830,18780,30
8,494,7,2281800,315800,186
10,1982,12,230540,213490,217
16,1215,7,252540,200050,62
10,2631,9,130200,78850,90
20,374,1,45400,43040,29
10,2299,12,588440,432430,294
10,995,5,30580,23160,31
10,620,10,195630,115220,93
20,2731,9,118810,72620,90
8,3293,8,5170,8940,5
14,386,12,187020,161030,124
21,444,2,48690,78230,28
10,1292,6,25330,12660,20
20,1079,8,188080,105140,93
1,2017,12,53700,10000,31
20,1253,6,268270,184090,120
20,1854,2,1773660,430530,140
8,2020,9,251220,189740,240
10,2661,2,97840,73750,140
1,2019,7,41850,33760,31
16,691,5,24140,34440,62
10,2922,1,26200,16950,9
22,1357,3,69890,60630,31
10,609,4,11900,860,9
20,2529,9,175430,217440,90
10,773,8,417400,261650,217
10,528,1,120080,33890,34
1,754,7,18780,18540,31
8,709,6,347930,348830,90
20,2732,1,14720,3750,5
10,2490,1,13480,1930,6
16,3283,5,120290,57430,62
21,2387,6,50390,12630,60
8,3199,3,77570,47580,31
20,2895,1,35080,9000,18
10,2421,3,82390,66800,93
10,513,12,123280,53540,93
8,1518,9,248500,470020,120
22,304,4,46700,38300,90
20,717,6,245730,29480,30
20,103,5,130980,94860,62
20,1667,11,50050,38370,30
16,2384,12,53500,45180,62
8,1117,6,36180,57600,60
10,994,8,53040,60220,31
20,1968,2,22380,10230,28
8,79,1,95300,148500,62
20,902,6,242510,199660,180
22,2519,11,121000,18860,30
22,1772,8,234470,26870,31
14,47,10,23600,39460,62
10,2662,8,255430,282930,341
14,789,6,-4430,24480,60
10,2162,3,237790,215100,116
10,788,6,37820,25450,60
10,1196,5,43130,28380,31
8,2376,7,97650,113910,124
10,2978,5,205380,164120,93
8,2737,8,30270,17120,31
20,1985,10,286410,164200,93
10,2951,8,214180,98420,248
20,1467,9,35970,21510,30
8,2639,10,33530,15740,31
10,2384,10,689850,657190,899
14,3145,2,-31110,10,14
8,1251,1,329380,278040,124
21,2813,4,15690,15410,60
20,1176,6,113180,124280,60
20,1069,2,166220,287620,84
8,1287,12,143920,100010,62
8,1976,10,54580,56670,31
8,397,3,73590,138510,31
10,1418,4,1812220,265840,660
10,2998,6,732760,155880,330
10,311,4,76780,70370,60
21,898,4,75100,14450,30
10,754,5,193310,112660,124
8,2701,9,62350,108880,30
10,143,7,230390,101930,140
20,2717,12,120520,111230,96
10,1492,6,191170,27210,120
21,365,2,44910,60790,28
10,1199,9,193070,163750,120
10,1673,2,2051570,650270,289
1,2820,10,92730,54370,62
21,1157,11,78500,123390,60
21,1721,8,23890,43020,31
22,1289,4,662100,183850,90
22,499,6,544000,59200,60
20,2076,1,17130,2830,10
8,1670,12,216570,228200,93
8,2162,7,171670,317870,62
10,3192,9,448400,96240,240
20,441,8,117280,208100,93
10,1836,1,14770,2890,6
20,630,9,396960,335900,180
8,246,6,158410,139750,60
20,1514,11,78340,52000,60
16,333,2,44490,76490,28
20,1483,8,16340,4840,6
21,2324,11,69210,29510,30
21,710,12,19960,10560,31
8,1877,1,39430,76260,31
22,1899,7,23110,24240,31
8,2517,7,79180,89030,31
10,1119,12,479890,51320,93
10,158,5,50570,36440,155
10,1169,8,165460,146580,62
20,329,10,1119330,629880,248
22,1799,5,113840,110730,93
10,825,12,159620,101010,62
10,1093,9,101500,85200,60
10,893,3,216830,201470,124
10,1788,2,71340,51590,112
14,50,6,102790,56550,30
20,735,11,81430,39770,60
21,168,10,11230,11960,31
22,2435,11,317130,116550,90
8,1919,4,106590,164460,30
10,3187,4,281640,66960,30
22,2314,1,6770,3950,9
8,212,4,110750,113350,60
8,169,7,562610,793280,155
10,2804,6,362330,341380,240
20,401,7,298940,135330,124
14,1851,4,1976270,459100,450
10,842,6,123600,72100,60
21,2753,7,107370,110190,62
16,3182,6,34420,26220,30
8,2442,7,165550,175190,31
10,142,11,256680,204330,330
21,968,2,37880,37570,56
20,2288,12,102720,94970,62
8,15,7,43480,41140,62
10,1196,9,44950,28760,30
8,3291,3,66780,49480,31
22,476,1,11590,4350,12
20,572,2,179760,112370,84
8,443,1,75980,105530,31
8,1725,6,29930,50490,30
8,1623,6,26600,27590,30
8,1038,2,770,1620,4
1,1586,11,28220,36840,30
20,3287,8,53740,38330,31
16,2777,8,37790,38950,31
22,2519,7,62760,9580,31
10,1189,12,214050,102580,62
20,2076,2,67470,23840,56
20,2393,6,49220,43320,30
10,516,9,766170,477290,300
8,3216,7,407180,119560,310
10,167,6,91940,72130,48
1,2492,5,297500,319220,217
20,3096,4,158290,36230,60
10,2184,12,74070,7690,31
8,1570,1,161570,92830,111
21,1660,4,27520,33510,30
14,2670,4,188690,89270,30
8,462,1,50730,74420,62
21,827,9,96880,46400,30
8,713,6,75610,165200,30
10,2017,7,812810,77800,186
16,1273,8,101660,63640,31
10,2112,12,141080,12590,93
14,2896,2,-31120,10,28
10,805,3,47630,45740,62
16,634,5,246590,29190,31
1,327,6,189710,144980,90
8,1109,11,1550120,386530,150
10,2313,9,160490,127900,60
20,303,11,363180,216590,120
14,435,9,11960,45440,60
10,2255,3,442450,349150,217
10,1836,2,33100,17500,28
10,1507,11,724780,439120,210
8,1172,1,162970,216990,62
8,898,5,182100,19170,31
22,2423,10,623780,282420,372
10,2157,3,43030,25060,31
10,579,9,205080,162560,120
21,3292,12,73090,65850,31
10,3015,3,23310,10190,31
10,2049,5,107270,86350,124
8,340,5,41710,39240,64
10,2582,7,379520,53570,124
10,2977,12,22410,6050,31
10,3301,11,69490,35970,60
20,1982,7,36960,29470,62
10,662,8,155060,127190,124
10,1545,5,4407500,734010,2697
10,2592,4,9429570,1984690,1050
10,2780,12,1489130,119650,186
8,1114,9,382800,275420,282
20,2848,3,150260,123500,129
10,2211,6,333810,191880,180
10,341,10,202480,104830,62
20,489,3,1483670,1799910,558
20,1186,12,73180,76770,31
20,3116,11,311320,130300,90
20,433,12,156950,173950,62
8,10,3,137750,117800,31
20,524,4,92160,115130,30
1,1309,1,23370,4930,3
10,1821,12,478750,237140,155
14,1485,12,16160,38190,31
8,1989,9,76300,81830,90
10,1925,10,45790,40750,31
10,1163,12,26990,9660,16
20,970,11,193210,111960,90
8,1700,7,124310,220650,62
20,2504,4,120850,212000,60
10,2637,12,91640,81280,62
21,3005,9,22760,19480,60
10,3310,1,38520,26060,12
10,1587,11,66610,50100,30
10,2961,9,206630,170630,120
8,1611,5,415360,277800,155
1,634,8,236390,40630,62
10,2162,1,44800,38180,19
10,2797,12,6745510,1980440,1021
20,1469,10,325290,210810,341
20,3322,1,39150,31920,55
21,2604,2,65110,93730,28
10,1208,3,224640,90460,62
10,25,1,96720,97650,60
1,3322,12,111630,128420,124
20,1464,2,42330,24120,28
20,1146,12,37990,25890,31
14,2051,4,-11140,24610,60
20,1895,12,74260,55500,62
10,753,5,62780,37760,31
16,1080,6,50780,28330,30
21,2084,6,13620,17830,36
8,947,5,61110,46840,62
10,2766,4,41840,26170,60
10,893,1,26320,14930,10
14,3272,6,14740,21170,60
10,357,2,226380,48620,90
20,893,11,197030,183720,240
1,2713,5,60760,8650,62
8,1326,4,40110,36510,60
22,333,8,73910,108230,62
8,3322,3,547170,581120,341
1,1923,5,19230,10440,31
10,2284,9,118200,89030,90
10,2191,10,669320,366090,372
8,2517,8,90600,99150,31
10,329,3,3679090,2117350,682
8,2436,12,3718660,995110,279
14,1846,3,134970,69560,31
10,1678,11,147440,112770,90
16,129,6,98720,120800,30
10,451,11,130940,122300,270
10,420,5,487360,406030,186
21,802,12,19700,20070,93
10,585,1,26910,19100,10
10,1134,1,19630,8030,24
20,2416,2,89100,66650,56
22,1775,7,14850,13270,17
20,1203,4,274410,192660,270
14,849,2,-31110,10,28
1,163,1,6270,810,3
20,788,5,25730,12700,31
10,3113,9,31630,20590,120
22,329,11,233220,140390,90
20,692,6,339820,208200,60
14,3164,11,7860,42470,60
10,2458,3,52850,38330,62
1,1611,5,99670,66460,62
10,807,6,25330,13980,30
21,62,5,70850,47560,93
20,1218,5,422000,306470,124
20,103,9,89050,56580,60
1,1816,8,32920,28770,62
10,3203,2,94470,48870,112
8,2199,1,150910,98140,62
20,2849,11,3043440,1458220,390
10,483,3,47920,35470,186
10,2620,9,49280,41280,30
1,223,12,63280,38200,62
20,1529,6,129070,92060,90
20,1195,2,28190,19810,28
10,2678,10,79230,56130,155
20,2043,8,90210,42670,93
8,1448,4,407500,492750,196
20,69,10,64630,88040,31
10,209,2,46070,28300,28
14,3053,10,-670,27070,93
20,3107,5,41990,27530,31
8,751,2,5560,6870,5
10,2952,11,44150,7760,120
10,2404,4,34680,17910,30
1,163,3,22360,17810,31
10,1128,6,338430,28880,210
8,2301,11,25740,45920,30
22,1996,8,42780,59380,62
20,1811,1,28670,6670,4
10,2471,11,1100260,294540,283
10,1504,5,99640,83500,62
